customer_id,tenure_months,monthly_charges,total_charges,num_products,support_calls,contract_type,payment_method,age_group,signup_month,cohort,churn
CUST_0280,38,86.9,3292.77,3,2,One Year,Credit Card,Young Adult,5,2021-05,0
CUST_0281,52,69.89,3681.23,5,7,Two Year,Credit Card,Middle Age,5,2023-05,0
CUST_0282,9,93.57,765.64,1,3,Month-to-Month,Credit Card,Young Adult,3,2021-03,1
CUST_0283,11,42.53,393.12,3,3,Month-to-Month,Bank Transfer,Senior,9,2022-09,0
CUST_0284,2,80.4,169.84,2,2,Month-to-Month,Bank Transfer,Middle Age,1,2022-01,1
CUST_0285,20,107.38,2123.02,4,2,Month-to-Month,Electronic Check,Middle Age,6,2022-06,0
CUST_0286,1,78.39,47.04,4,2,Two Year,Electronic Check,Senior,2,2021-02,1
CUST_0287,15,75.53,1044.55,3,4,Month-to-Month,Electronic Check,Young Adult,2,2022-02,1
CUST_0288,18,70.17,1264.04,2,6,Month-to-Month,Bank Transfer,Senior,9,2023-09,1
CUST_0289,8,38.58,306.0,1,10,One Year,Credit Card,Middle Age,10,2023-10,1
CUST_0290,21,97.11,2071.98,4,3,Month-to-Month,Mailed Check,Young Adult,2,2023-02,1
CUST_0291,1,57.78,61.23,3,3,One Year,Bank Transfer,Senior,9,2022-09,0
CUST_0292,1,80.09,73.46,4,2,One Year,Electronic Check,Middle Age,12,2023-12,0
CUST_0293,41,38.74,1647.19,2,2,Month-to-Month,Bank Transfer,Middle Age,12,2021-12,0
CUST_0294,10,46.41,398.48,1,6,Month-to-Month,Credit Card,Senior,8,2021-08,1
CUST_0295,3,98.7,322.92,2,1,Month-to-Month,Electronic Check,Senior,7,2021-07,1
CUST_0296,17,63.05,988.29,5,4,Month-to-Month,Credit Card,Senior,8,2021-08,1
CUST_0297,35,99.07,3425.53,2,6,Month-to-Month,Mailed Check,Middle Age,12,2023-12,1
CUST_0298,5,68.44,281.57,2,2,Two Year,Credit Card,Middle Age,9,2021-09,0
CUST_0299,23,33.16,801.78,4,3,One Year,Bank Transfer,Young Adult,10,2023-10,0
CUST_0300,2,87.84,172.41,2,1,Month-to-Month,Credit Card,Senior,9,2022-09,1
CUST_0301,1,58.2,57.52,3,5,Two Year,Credit Card,Middle Age,3,2023-03,0
CUST_0302,18,83.97,1456.12,4,1,Month-to-Month,Bank Transfer,Middle Age,10,2023-10,0
CUST_0303,18,70.5,1254.02,4,3,One Year,Bank Transfer,Senior,1,2023-01,0
CUST_0304,24,39.14,901.19,5,3,Month-to-Month,Electronic Check,Senior,8,2023-08,1
CUST_0305,31,73.29,2291.16,3,4,Month-to-Month,Electronic Check,Senior,10,2022-10,1
CUST_0306,72,113.92,8152.69,2,2,One Year,Credit Card,Middle Age,4,2023-04,0
CUST_0307,17,79.86,1424.11,5,2,Month-to-Month,Electronic Check,Young Adult,5,2021-05,0
CUST_0308,9,68.85,535.87,3,4,Month-to-Month,Bank Transfer,Senior,11,2023-11,1
CUST_0309,38,91.51,3437.05,5,0,Month-to-Month,Electronic Check,Middle Age,6,2022-06,0
CUST_0310,7,74.21,603.33,1,3,Month-to-Month,Bank Transfer,Senior,6,2021-06,1
CUST_0311,13,74.19,942.71,2,3,One Year,Credit Card,Middle Age,7,2021-07,0
CUST_0312,1,48.17,0.0,5,7,One Year,Electronic Check,Senior,10,2022-10,0
CUST_0313,1,74.68,85.63,1,3,Month-to-Month,Electronic Check,Middle Age,3,2023-03,1
CUST_0314,72,90.71,6507.35,2,2,Month-to-Month,Electronic Check,Senior,2,2023-02,0
CUST_0315,43,53.28,2249.25,5,2,Month-to-Month,Electronic Check,Young Adult,12,2023-12,0
CUST_0316,28,98.49,2702.93,5,1,One Year,Bank Transfer,Senior,9,2022-09,0
CUST_0317,12,68.17,956.46,5,1,Month-to-Month,Credit Card,Young Adult,2,2022-02,0
CUST_0318,4,52.24,196.38,5,3,One Year,Bank Transfer,Young Adult,9,2021-09,1
CUST_0319,4,89.95,263.52,4,2,Two Year,Credit Card,Middle Age,10,2023-10,0
CUST_0320,6,64.26,460.25,5,3,Month-to-Month,Electronic Check,Middle Age,4,2023-04,1
CUST_0321,19,85.19,1649.16,4,6,Month-to-Month,Credit Card,Middle Age,11,2022-11,1
CUST_0322,30,64.16,1886.48,4,2,One Year,Bank Transfer,Middle Age,1,2022-01,0
CUST_0323,25,68.8,1673.34,1,3,Month-to-Month,Electronic Check,Senior,3,2021-03,0
CUST_0324,7,79.87,592.76,2,2,Month-to-Month,Credit Card,Senior,10,2023-10,1
CUST_0325,72,75.82,5446.69,4,3,One Year,Electronic Check,Middle Age,2,2021-02,0
CUST_0326,32,30.09,866.58,3,1,One Year,Electronic Check,Middle Age,4,2021-04,0
CUST_0327,19,47.58,993.38,4,1,Month-to-Month,Credit Card,Middle Age,2,2022-02,1
CUST_0328,22,88.59,1927.28,3,1,Month-to-Month,Credit Card,Senior,12,2023-12,1
CUST_0329,13,67.36,950.46,1,1,Month-to-Month,Bank Transfer,Senior,10,2021-10,1
CUST_0330,6,59.53,421.1,3,3,Two Year,Credit Card,Young Adult,6,2023-06,1
CUST_0331,10,42.83,378.25,1,6,Two Year,Electronic Check,Young Adult,11,2022-11,1
CUST_0332,34,48.41,1697.6,1,5,One Year,Credit Card,Young Adult,10,2021-10,0
CUST_0333,1,29.56,0.0,1,3,One Year,Credit Card,Middle Age,1,2023-01,0
CUST_0334,2,67.97,42.6,3,3,Month-to-Month,Electronic Check,Middle Age,5,2023-05,1
CUST_0335,1,58.03,36.8,3,4,Month-to-Month,Bank Transfer,Middle Age,9,2023-09,1
CUST_0336,1,50.67,70.55,1,2,Month-to-Month,Electronic Check,Middle Age,1,2022-01,1
CUST_0337,46,68.64,3134.3,1,3,One Year,Mailed Check,Middle Age,4,2021-04,0
CUST_0338,29,77.28,2225.77,2,5,Month-to-Month,Electronic Check,Young Adult,2,2021-02,1
CUST_0339,15,111.86,1735.08,1,6,One Year,Credit Card,Middle Age,11,2023-11,1
CUST_0340,2,39.76,84.84,5,1,One Year,Mailed Check,Young Adult,2,2021-02,0
CUST_0341,16,93.19,1448.88,2,4,Two Year,Bank Transfer,Senior,5,2022-05,0
CUST_0342,15,89.46,1377.0,2,3,One Year,Electronic Check,Middle Age,2,2023-02,0
CUST_0343,4,54.42,227.56,2,4,Month-to-Month,Credit Card,Middle Age,5,2023-05,1
CUST_0344,13,74.06,836.7,5,2,Month-to-Month,Electronic Check,Middle Age,1,2022-01,0
CUST_0345,12,60.85,751.62,2,5,Month-to-Month,Credit Card,Middle Age,5,2023-05,1
CUST_0346,22,73.71,1641.21,2,1,Month-to-Month,Bank Transfer,Middle Age,3,2021-03,0
CUST_0347,24,100.18,2405.33,3,4,Month-to-Month,Credit Card,Young Adult,12,2021-12,1
CUST_0348,1,82.11,126.7,3,5,Month-to-Month,Electronic Check,Middle Age,2,2022-02,1
CUST_0349,11,80.17,848.25,1,1,Two Year,Credit Card,Young Adult,11,2022-11,0
CUST_0350,23,61.39,1428.79,1,1,Month-to-Month,Electronic Check,Middle Age,4,2021-04,0
CUST_0351,16,40.32,566.77,4,4,One Year,Electronic Check,Middle Age,1,2023-01,0
CUST_0352,46,65.83,3048.53,5,1,Month-to-Month,Credit Card,Middle Age,3,2022-03,0
CUST_0353,25,94.13,2450.9,3,4,Two Year,Credit Card,Middle Age,11,2021-11,0
CUST_0354,4,39.46,108.1,1,3,Month-to-Month,Credit Card,Young Adult,1,2021-01,1
CUST_0355,1,48.9,10.91,5,4,Month-to-Month,Electronic Check,Young Adult,8,2022-08,1
CUST_0356,24,72.53,1705.22,2,5,Month-to-Month,Mailed Check,Young Adult,5,2023-05,1
CUST_0357,1,50.31,56.81,5,4,One Year,Bank Transfer,Young Adult,1,2021-01,0
CUST_0358,21,54.15,1084.0,3,3,Month-to-Month,Electronic Check,Middle Age,2,2023-02,1
CUST_0359,67,61.53,4143.57,4,5,One Year,Mailed Check,Middle Age,9,2021-09,0
CUST_0360,20,42.69,896.14,3,6,One Year,Bank Transfer,Senior,7,2022-07,0
CUST_0361,11,50.52,582.44,1,4,Month-to-Month,Electronic Check,Senior,3,2021-03,1
CUST_0362,24,84.07,1929.26,1,2,Month-to-Month,Bank Transfer,Middle Age,1,2023-01,1
CUST_0363,14,43.85,663.66,5,1,One Year,Credit Card,Middle Age,2,2021-02,0
CUST_0364,18,38.04,731.59,3,1,Month-to-Month,Electronic Check,Young Adult,7,2021-07,0
CUST_0365,68,57.4,3944.71,1,1,Two Year,Electronic Check,Middle Age,8,2022-08,0
CUST_0366,11,84.64,949.68,2,2,Month-to-Month,Credit Card,Young Adult,5,2023-05,1
CUST_0367,72,66.06,4767.33,2,2,One Year,Electronic Check,Middle Age,12,2023-12,0
CUST_0368,56,60.71,3451.38,4,3,One Year,Bank Transfer,Senior,4,2023-04,0
CUST_0369,5,70.89,450.63,5,5,One Year,Electronic Check,Middle Age,10,2022-10,0
CUST_0370,1,35.09,0.0,1,4,Month-to-Month,Mailed Check,Young Adult,4,2023-04,1
CUST_0371,2,79.89,213.69,4,2,Two Year,Bank Transfer,Senior,5,2021-05,0
CUST_0372,1,77.67,73.36,2,4,One Year,Bank Transfer,Young Adult,7,2023-07,0
CUST_0373,2,61.81,117.14,4,3,Month-to-Month,Electronic Check,Senior,7,2021-07,0
CUST_0374,27,90.12,2356.41,4,1,One Year,Bank Transfer,Senior,4,2021-04,0
CUST_0375,1,47.45,33.21,1,2,Month-to-Month,Credit Card,Middle Age,1,2021-01,1
CUST_0376,9,92.56,783.18,1,1,Two Year,Credit Card,Young Adult,5,2022-05,0
CUST_0377,44,73.09,3192.77,1,3,Two Year,Electronic Check,Senior,7,2022-07,0
CUST_0378,1,63.27,8.36,5,4,Month-to-Month,Bank Transfer,Middle Age,12,2022-12,1
CUST_0379,40,69.6,2761.55,4,7,Month-to-Month,Electronic Check,Young Adult,4,2022-04,0
CUST_0380,7,67.85,454.64,4,4,Two Year,Bank Transfer,Middle Age,7,2021-07,0
CUST_0381,3,94.41,288.07,5,2,Month-to-Month,Bank Transfer,Middle Age,8,2021-08,1
CUST_0382,28,48.47,1276.42,2,2,Two Year,Credit Card,Young Adult,2,2023-02,0
CUST_0383,23,54.75,1186.97,3,3,One Year,Electronic Check,Young Adult,2,2022-02,0
CUST_0384,50,90.73,4554.6,2,3,Month-to-Month,Electronic Check,Young Adult,5,2023-05,0
CUST_0385,31,58.09,1760.92,5,1,Month-to-Month,Credit Card,Young Adult,3,2022-03,0
CUST_0386,39,88.01,3486.12,4,3,Month-to-Month,Electronic Check,Young Adult,4,2022-04,0
CUST_0387,7,103.99,739.19,4,3,One Year,Electronic Check,Young Adult,1,2023-01,1
CUST_0388,4,61.96,278.18,1,3,Month-to-Month,Electronic Check,Young Adult,11,2022-11,1
CUST_0389,33,83.63,2830.32,1,3,Month-to-Month,Bank Transfer,Young Adult,4,2023-04,1
CUST_0390,39,46.93,1814.78,4,3,Two Year,Electronic Check,Senior,11,2021-11,0
CUST_0391,72,85.09,6097.76,4,5,Month-to-Month,Mailed Check,Middle Age,4,2021-04,0
CUST_0392,12,73.99,931.47,1,3,Month-to-Month,Credit Card,Middle Age,4,2023-04,1
CUST_0393,11,79.46,899.54,1,2,Month-to-Month,Bank Transfer,Middle Age,3,2023-03,1
CUST_0394,35,57.09,1988.78,2,4,Month-to-Month,Electronic Check,Young Adult,2,2021-02,0
CUST_0395,10,36.78,437.37,4,3,Month-to-Month,Mailed Check,Senior,4,2021-04,1
CUST_0396,64,80.07,5113.87,4,1,Month-to-Month,Electronic Check,Middle Age,8,2022-08,0
CUST_0397,46,28.73,1323.22,5,1,Month-to-Month,Electronic Check,Middle Age,3,2022-03,0
CUST_0398,13,63.65,828.51,2,4,Month-to-Month,Electronic Check,Senior,6,2021-06,1
CUST_0399,33,88.82,2884.33,3,3,One Year,Electronic Check,Middle Age,2,2022-02,0
CUST_0400,33,73.84,2440.6,3,2,One Year,Credit Card,Middle Age,1,2023-01,0
CUST_0401,2,108.97,287.78,3,5,Month-to-Month,Bank Transfer,Senior,7,2023-07,1
CUST_0402,55,90.5,4999.75,1,7,Month-to-Month,Electronic Check,Senior,12,2021-12,0
CUST_0403,16,56.92,912.27,3,1,Month-to-Month,Bank Transfer,Senior,12,2023-12,1
CUST_0404,42,70.55,2955.01,5,4,Month-to-Month,Bank Transfer,Young Adult,6,2022-06,1
CUST_0405,9,69.05,637.99,1,2,Month-to-Month,Mailed Check,Senior,10,2022-10,1
CUST_0406,54,38.36,2108.93,1,3,Two Year,Electronic Check,Middle Age,4,2021-04,0
CUST_0407,11,51.19,593.55,3,2,Month-to-Month,Electronic Check,Middle Age,7,2022-07,1
CUST_0408,1,58.78,42.19,1,0,Month-to-Month,Electronic Check,Young Adult,6,2021-06,0
CUST_0409,56,29.28,1655.92,2,3,One Year,Credit Card,Young Adult,2,2022-02,0
CUST_0410,2,70.95,165.9,2,4,One Year,Credit Card,Young Adult,4,2022-04,1
CUST_0411,9,65.02,534.82,3,0,Two Year,Credit Card,Middle Age,9,2022-09,0
CUST_0412,71,36.54,2602.75,5,0,Month-to-Month,Electronic Check,Young Adult,8,2021-08,0
CUST_0413,72,78.08,5513.69,1,1,Month-to-Month,Credit Card,Young Adult,6,2021-06,0
CUST_0414,20,84.32,1710.53,4,3,Month-to-Month,Electronic Check,Senior,1,2022-01,0
CUST_0415,23,74.54,1747.44,3,1,Month-to-Month,Credit Card,Middle Age,7,2022-07,1
CUST_0416,14,63.52,926.66,1,2,Month-to-Month,Electronic Check,Middle Age,1,2022-01,1
CUST_0417,8,81.83,634.89,3,5,Two Year,Credit Card,Middle Age,8,2023-08,1
CUST_0418,9,83.6,767.85,3,3,One Year,Bank Transfer,Middle Age,3,2023-03,1
CUST_0419,26,76.15,2051.1,5,5,Month-to-Month,Bank Transfer,Young Adult,9,2022-09,1
CUST_0420,33,53.51,1836.52,4,3,Month-to-Month,Mailed Check,Middle Age,5,2023-05,0
CUST_0421,37,75.53,2793.15,1,5,Two Year,Bank Transfer,Middle Age,6,2022-06,0
CUST_0422,37,93.91,3481.64,3,4,Month-to-Month,Electronic Check,Young Adult,4,2023-04,1
CUST_0423,2,58.07,171.69,3,7,Two Year,Electronic Check,Middle Age,6,2023-06,0
CUST_0424,16,111.96,1716.32,1,2,One Year,Mailed Check,Middle Age,9,2022-09,0
CUST_0425,1,59.49,43.34,3,4,Two Year,Bank Transfer,Middle Age,7,2021-07,0
CUST_0426,19,70.65,1409.13,3,2,Two Year,Bank Transfer,Young Adult,2,2023-02,0
CUST_0427,13,56.55,783.91,3,3,Month-to-Month,Bank Transfer,Middle Age,11,2021-11,1
CUST_0428,52,74.47,3890.9,2,2,One Year,Electronic Check,Middle Age,6,2023-06,0
CUST_0429,10,35.16,276.31,2,1,Month-to-Month,Bank Transfer,Middle Age,11,2021-11,1
CUST_0430,2,59.08,115.66,4,8,Month-to-Month,Electronic Check,Senior,11,2021-11,1
CUST_0431,3,48.16,114.98,5,2,Month-to-Month,Credit Card,Senior,12,2022-12,1
CUST_0432,34,72.71,2488.69,1,1,Month-to-Month,Electronic Check,Middle Age,9,2021-09,0
CUST_0433,23,89.89,2027.0,5,5,Month-to-Month,Credit Card,Young Adult,8,2023-08,1
CUST_0434,2,82.92,114.55,5,3,Month-to-Month,Credit Card,Middle Age,11,2022-11,1
CUST_0435,2,22.57,0.0,2,1,Month-to-Month,Credit Card,Middle Age,1,2022-01,1
CUST_0436,28,110.84,3164.61,4,1,Two Year,Credit Card,Senior,5,2022-05,0
CUST_0437,1,75.91,55.92,5,3,Month-to-Month,Credit Card,Senior,6,2021-06,1
CUST_0438,41,54.47,2241.13,5,5,Month-to-Month,Electronic Check,Middle Age,9,2021-09,0
CUST_0439,29,73.14,2120.95,3,1,Month-to-Month,Bank Transfer,Middle Age,4,2023-04,0
CUST_0440,2,73.52,93.67,1,1,Month-to-Month,Bank Transfer,Young Adult,1,2023-01,1
CUST_0441,2,56.66,50.37,4,4,One Year,Credit Card,Middle Age,6,2023-06,1
CUST_0442,72,73.96,5274.85,1,5,One Year,Credit Card,Middle Age,9,2023-09,0
CUST_0443,11,57.85,600.19,2,5,Month-to-Month,Credit Card,Middle Age,6,2023-06,1
CUST_0444,11,61.91,699.34,5,6,Month-to-Month,Electronic Check,Middle Age,7,2022-07,1
CUST_0445,40,56.27,2211.01,5,4,One Year,Credit Card,Senior,10,2021-10,0
CUST_0446,70,41.35,2981.82,1,0,Month-to-Month,Electronic Check,Middle Age,4,2022-04,0
CUST_0447,72,72.92,5301.6,2,2,Month-to-Month,Bank Transfer,Senior,2,2021-02,0
CUST_0448,33,81.71,2736.85,3,3,One Year,Credit Card,Middle Age,3,2022-03,0
CUST_0449,11,80.3,877.32,3,5,One Year,Electronic Check,Senior,11,2021-11,1
CUST_0450,2,86.4,248.51,5,1,Month-to-Month,Credit Card,Middle Age,1,2023-01,1
CUST_0451,36,76.49,2742.74,5,4,Month-to-Month,Bank Transfer,Middle Age,2,2022-02,0
CUST_0452,19,59.35,1126.09,4,3,One Year,Electronic Check,Middle Age,7,2023-07,0
CUST_0453,13,86.79,1136.77,1,3,Month-to-Month,Mailed Check,Middle Age,9,2022-09,1
CUST_0454,56,42.85,2434.69,5,7,One Year,Mailed Check,Middle Age,9,2022-09,0
CUST_0455,2,51.99,135.83,2,5,Month-to-Month,Bank Transfer,Middle Age,9,2022-09,1
CUST_0456,16,50.72,787.76,1,1,Month-to-Month,Bank Transfer,Middle Age,11,2023-11,0
CUST_0457,1,91.6,64.95,4,3,Month-to-Month,Credit Card,Senior,1,2023-01,1
CUST_0458,15,88.86,1364.9,3,5,Two Year,Credit Card,Young Adult,7,2022-07,0
CUST_0459,1,79.75,115.51,4,5,One Year,Mailed Check,Middle Age,7,2022-07,0
CUST_0460,3,91.44,254.65,1,6,Two Year,Credit Card,Middle Age,9,2022-09,0
CUST_0461,3,52.41,77.87,3,2,Month-to-Month,Electronic Check,Young Adult,9,2022-09,1
CUST_0462,25,76.97,1913.88,2,4,One Year,Electronic Check,Senior,1,2023-01,0
CUST_0463,32,67.5,2191.18,3,6,Two Year,Bank Transfer,Senior,10,2021-10,0
CUST_0464,21,86.94,1916.01,3,1,Month-to-Month,Credit Card,Middle Age,5,2021-05,1
CUST_0465,72,67.7,4814.5,2,1,Two Year,Electronic Check,Middle Age,2,2022-02,0
CUST_0466,11,62.3,663.97,5,1,Two Year,Bank Transfer,Middle Age,12,2022-12,0
CUST_0467,8,80.82,627.09,5,3,Two Year,Credit Card,Young Adult,6,2021-06,0
CUST_0468,48,87.52,4268.75,3,4,Two Year,Credit Card,Middle Age,2,2021-02,0
CUST_0469,6,56.63,338.03,3,2,One Year,Electronic Check,Middle Age,6,2022-06,0
CUST_0470,72,68.78,4906.79,4,2,Two Year,Electronic Check,Senior,7,2022-07,0
CUST_0471,1,48.83,76.76,5,3,Month-to-Month,Electronic Check,Senior,6,2021-06,1
CUST_0472,72,20.04,1422.65,2,5,One Year,Credit Card,Middle Age,12,2023-12,0
CUST_0473,1,74.01,12.79,3,5,Month-to-Month,Bank Transfer,Senior,11,2022-11,1
CUST_0474,53,82.18,4310.9,3,2,One Year,Bank Transfer,Senior,1,2021-01,0
CUST_0475,18,75.24,1441.02,4,5,One Year,Electronic Check,Middle Age,4,2023-04,0
CUST_0476,72,31.01,2251.93,4,1,One Year,Bank Transfer,Young Adult,3,2021-03,0
CUST_0477,1,62.98,68.37,4,1,One Year,Electronic Check,Senior,5,2022-05,0
CUST_0478,19,25.63,474.48,1,4,Month-to-Month,Electronic Check,Middle Age,7,2021-07,0
CUST_0479,72,97.39,7026.69,2,3,Month-to-Month,Bank Transfer,Middle Age,12,2022-12,0
CUST_0480,17,48.28,834.77,1,4,Month-to-Month,Electronic Check,Young Adult,3,2023-03,1
CUST_0481,23,95.11,2202.14,3,4,Month-to-Month,Bank Transfer,Middle Age,1,2023-01,1
CUST_0482,28,88.92,2495.5,4,5,One Year,Electronic Check,Middle Age,11,2022-11,1
CUST_0483,14,51.99,771.3,4,0,Month-to-Month,Electronic Check,Middle Age,11,2022-11,0
CUST_0484,23,47.34,1089.98,4,6,Month-to-Month,Credit Card,Young Adult,9,2022-09,1
CUST_0485,21,77.01,1568.31,5,3,Month-to-Month,Electronic Check,Middle Age,6,2023-06,1
CUST_0486,55,53.11,2890.43,2,4,Month-to-Month,Electronic Check,Senior,6,2021-06,0
CUST_0487,1,72.05,0.0,1,1,One Year,Credit Card,Young Adult,4,2022-04,1
CUST_0488,7,60.34,523.72,2,1,One Year,Electronic Check,Middle Age,11,2023-11,0
CUST_0489,72,34.38,2518.5,4,3,Month-to-Month,Bank Transfer,Young Adult,1,2023-01,0
CUST_0490,53,25.39,1304.17,3,6,One Year,Bank Transfer,Middle Age,12,2021-12,0
CUST_0491,14,74.53,1029.33,5,6,Month-to-Month,Credit Card,Middle Age,9,2022-09,1
CUST_0492,23,58.77,1319.87,2,2,One Year,Electronic Check,Middle Age,10,2021-10,0
CUST_0493,7,58.94,489.71,3,7,Month-to-Month,Credit Card,Middle Age,7,2022-07,1
CUST_0494,5,83.92,348.61,4,1,Two Year,Bank Transfer,Young Adult,12,2022-12,0
CUST_0495,14,93.47,1314.3,4,2,Month-to-Month,Electronic Check,Young Adult,10,2022-10,1
CUST_0496,10,64.55,640.07,4,4,One Year,Electronic Check,Senior,7,2021-07,0
CUST_0497,21,63.19,1368.33,4,3,Month-to-Month,Bank Transfer,Middle Age,11,2023-11,0
CUST_0498,1,80.0,74.8,5,7,Month-to-Month,Credit Card,Senior,7,2023-07,1
CUST_0499,72,42.86,2998.01,5,2,Month-to-Month,Credit Card,Senior,7,2023-07,0
CUST_0500,72,74.46,5348.56,2,1,Month-to-Month,Electronic Check,Senior,8,2023-08,0
CUST_0501,28,81.04,2220.51,4,1,One Year,Bank Transfer,Middle Age,11,2022-11,0
CUST_0502,18,83.6,1508.78,5,6,Month-to-Month,Electronic Check,Young Adult,8,2021-08,1
CUST_0503,8,31.26,321.79,3,1,One Year,Bank Transfer,Senior,3,2022-03,0
CUST_0504,40,54.77,2103.83,5,1,One Year,Electronic Check,Young Adult,8,2022-08,0
CUST_0505,27,52.43,1375.6,5,1,Month-to-Month,Bank Transfer,Middle Age,4,2021-04,0
CUST_0506,4,72.0,260.37,2,3,Month-to-Month,Credit Card,Senior,7,2022-07,1
CUST_0507,58,79.61,4598.3,5,4,Two Year,Credit Card,Middle Age,5,2021-05,0
CUST_0508,41,99.93,4134.14,3,2,Month-to-Month,Bank Transfer,Young Adult,12,2022-12,0
CUST_0509,71,60.1,4258.42,4,3,Month-to-Month,Electronic Check,Middle Age,4,2023-04,0
CUST_0510,31,60.05,1882.34,1,4,One Year,Electronic Check,Senior,4,2022-04,0
CUST_0511,22,92.99,2014.49,2,3,Month-to-Month,Mailed Check,Senior,6,2022-06,1
CUST_0512,13,75.93,998.59,3,3,Month-to-Month,Credit Card,Middle Age,2,2022-02,0
CUST_0513,64,95.35,6141.29,2,2,Month-to-Month,Bank Transfer,Senior,5,2022-05,0
CUST_0514,48,75.77,3600.35,4,3,Two Year,Electronic Check,Young Adult,8,2022-08,0
CUST_0515,1,46.86,85.93,5,4,Month-to-Month,Bank Transfer,Young Adult,2,2021-02,1
CUST_0516,1,43.34,45.96,5,3,Two Year,Electronic Check,Middle Age,5,2023-05,1
CUST_0517,11,38.97,480.94,3,3,Month-to-Month,Bank Transfer,Young Adult,7,2023-07,1
CUST_0518,39,83.24,3236.29,4,2,Month-to-Month,Electronic Check,Middle Age,5,2021-05,0
CUST_0519,72,93.77,6770.5,1,4,Two Year,Credit Card,Young Adult,10,2021-10,0
CUST_0520,3,106.99,318.94,1,4,Month-to-Month,Electronic Check,Middle Age,9,2022-09,1
CUST_0521,21,86.86,1819.25,5,2,Month-to-Month,Credit Card,Young Adult,9,2022-09,1
CUST_0522,11,93.26,1038.81,4,6,Month-to-Month,Electronic Check,Young Adult,8,2022-08,1
CUST_0523,72,58.4,4231.64,4,1,Two Year,Credit Card,Senior,9,2021-09,0
CUST_0524,44,46.87,1999.8,3,3,Month-to-Month,Bank Transfer,Young Adult,2,2022-02,0
CUST_0525,43,87.0,3812.68,1,3,One Year,Electronic Check,Young Adult,3,2021-03,0
CUST_0526,15,78.35,1082.27,3,4,Month-to-Month,Bank Transfer,Young Adult,4,2022-04,1
CUST_0527,12,72.15,831.56,2,4,Month-to-Month,Bank Transfer,Senior,5,2021-05,1
CUST_0528,7,77.75,539.54,4,6,Month-to-Month,Credit Card,Middle Age,10,2023-10,1
CUST_0529,1,76.46,97.08,1,1,Two Year,Electronic Check,Middle Age,12,2021-12,0
CUST_0530,48,95.68,4671.45,3,4,One Year,Bank Transfer,Young Adult,2,2022-02,0
CUST_0531,40,95.9,3743.09,5,2,One Year,Electronic Check,Middle Age,11,2021-11,0
CUST_0532,72,80.88,5797.98,2,4,Month-to-Month,Bank Transfer,Young Adult,10,2022-10,0
CUST_0533,72,86.92,6151.9,3,5,Month-to-Month,Electronic Check,Middle Age,4,2022-04,0
CUST_0534,19,80.28,1526.9,5,4,One Year,Electronic Check,Middle Age,4,2022-04,0
CUST_0535,35,60.78,2140.88,1,2,One Year,Electronic Check,Senior,5,2022-05,0
CUST_0536,69,85.13,5953.51,1,5,One Year,Mailed Check,Young Adult,6,2022-06,1
CUST_0537,45,42.11,1900.98,2,2,Month-to-Month,Bank Transfer,Senior,1,2023-01,0
CUST_0538,6,91.08,598.68,5,5,Two Year,Electronic Check,Young Adult,6,2023-06,0
CUST_0539,14,46.11,674.73,4,1,Month-to-Month,Mailed Check,Middle Age,9,2022-09,0
CUST_0540,3,75.72,205.4,1,2,Month-to-Month,Electronic Check,Young Adult,3,2021-03,1
CUST_0541,72,53.1,3752.75,4,4,Two Year,Bank Transfer,Senior,2,2021-02,0
CUST_0542,22,81.07,1797.29,4,2,One Year,Bank Transfer,Young Adult,12,2023-12,0
CUST_0543,6,69.32,341.31,3,3,Month-to-Month,Bank Transfer,Middle Age,8,2023-08,1
CUST_0544,26,38.1,1055.36,3,1,One Year,Credit Card,Young Adult,2,2022-02,0
CUST_0545,23,78.41,1795.33,1,4,Month-to-Month,Credit Card,Middle Age,8,2021-08,1
CUST_0546,10,58.44,644.16,4,1,Month-to-Month,Credit Card,Middle Age,10,2021-10,0
CUST_0547,2,87.62,151.23,3,2,One Year,Credit Card,Young Adult,4,2022-04,0
CUST_0548,26,70.03,1834.22,5,0,Month-to-Month,Electronic Check,Senior,9,2021-09,0
CUST_0549,17,77.91,1334.94,5,1,Month-to-Month,Bank Transfer,Senior,4,2023-04,1
CUST_0550,35,50.85,1777.5,5,3,Month-to-Month,Credit Card,Young Adult,1,2022-01,0
CUST_0551,17,58.21,967.94,5,4,Month-to-Month,Credit Card,Middle Age,8,2021-08,1
CUST_0552,45,60.83,2756.97,4,0,Month-to-Month,Electronic Check,Middle Age,1,2021-01,0
CUST_0553,19,87.13,1609.16,5,8,Two Year,Electronic Check,Senior,5,2023-05,1
CUST_0554,19,103.55,1906.98,4,3,Month-to-Month,Bank Transfer,Middle Age,7,2022-07,1
CUST_0555,50,53.9,2757.14,1,3,Month-to-Month,Bank Transfer,Young Adult,3,2023-03,1
CUST_0556,12,91.54,1134.84,1,3,One Year,Bank Transfer,Senior,6,2021-06,0
CUST_0557,3,26.61,83.12,5,1,One Year,Bank Transfer,Young Adult,11,2022-11,0
CUST_0558,1,46.12,129.38,5,4,One Year,Bank Transfer,Young Adult,1,2023-01,0
CUST_0559,33,50.82,1663.67,5,3,Month-to-Month,Electronic Check,Middle Age,6,2023-06,0
CUST_0560,23,42.95,1053.99,1,3,Month-to-Month,Electronic Check,Young Adult,5,2022-05,1
